CountryName,CountryCode,RegionName,RegionCode,CityName,CityCode,Jurisdiction,Date,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,M1_Wildcard,M1_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
United States,USA,Missouri,US_MO,,,STATE_ALL,20200128,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,0,,,0,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200129,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,0,,,0,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200130,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,0,,,0,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200131,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,0,,,0,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200201,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,0,,,0,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200202,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,0,,,0,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200203,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,0,,,0,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200204,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,0,,,0,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200205,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,0,,,0,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200206,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,0,,,0,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200207,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,0,,,0,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200208,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,0,,,0,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200209,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,0,,,0,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200210,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,"In a February 10 press release, Missouri Department of Health and Senior Services (DHHS) stated its continued coordination with the CDC and local health departments to monitor the coronavirus.  DHHS stated that travelers returning from China would need to self-monitor, and that local public health agencies were engaged in educating returned travelers about how to isolate, check symptoms twice daily, and report to their local public health agency.  DHHS again pointed businesses and employers to CDC guidance while recommending everyone practice hand washing and sanitizing, covering their coughs and sneezes, avoiding those who are sick, and staying home when ill.  https://web.archive.org/web/20200429011211/https://health.mo.gov/news/newsitem/uuid/3b2627fb-abe0-47d8-a8b4-ebdc612ea0f8/missouri-dhss-and-partners-continue-planning-and-preparing-for-novel-coronavirus  ",0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200211,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200212,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200213,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200214,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200215,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200216,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200217,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200218,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200219,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200220,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200221,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200222,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200223,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200224,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200225,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200226,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200227,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200228,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200229,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200301,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200302,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200303,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200304,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200305,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200306,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,0,,0,,,,,,,,0,0,5.56,5.56,9.52,9.52,3.85,3.85,4.55,4.55,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200307,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,1,"Missouri experiences first case March 7, marking the start of testing. First case tested by state health department and CDC.    https://web.archive.org/web/20200711042824/https://www.nashp.org/state-approaches-to-contact-tracing-covid-19/    First case in Missouri on March 7:  http://archive.fo/maXeL    """"In a press conference today, Governor Mike Parson, St. Louis County Executive Sam Page, and medical professionals announced the first case to test presumptive positive for the novel coronavirus (COVID-19) in Missouri. The specimen, conducted by the Missouri State Public Health Laboratory, has been forwarded to the U.S. Centers for Disease Control and Prevention (CDC) laboratory.""""  ",1,"Missouri experiences first case March 7, marking the start of contact tracing. Missouri's local county and city public health systems are responsible for the majority of testing, marking a decentralized approach.    The National Academy for State Health Policy describe's Missouri's contact tracing efforts as """"led by local health departments . One county (St. Louis) is hiring 100 contact tracers. The local health departments previously relied on help from nursing, medical, and public health students. Contact tracing is counted toward the students' required clinical hours in order to graduate. The county plans to expand the number of student volunteer tracers this summer. Another is recruiting medical and dental student volunteers. Local health departments created training videos and materials.""""    https://web.archive.org/web/20200711042824/https://www.nashp.org/state-approaches-to-contact-tracing-covid-19/    First case in Missouri on March 7:  http://archive.fo/maXeL",,,,,,,0,0,5.56,5.56,9.52,9.52,10.26,10.26,12.12,12.12,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200308,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,1,,1,,,,,,,,1,0,5.56,5.56,9.52,9.52,10.26,10.26,12.12,12.12,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200309,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,1,,1,,,,,,,,1,0,5.56,5.56,9.52,9.52,10.26,10.26,12.12,12.12,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200310,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,1,,1,,,,,,,,1,0,5.56,5.56,9.52,9.52,10.26,10.26,12.12,12.12,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200311,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,1,,1,,,,,,,,1,0,5.56,5.56,9.52,9.52,10.26,10.26,12.12,12.12,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200312,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,1,,1,,,,,,,,1,0,5.56,5.56,9.52,9.52,10.26,10.26,12.12,12.12,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200313,0,,"In a March 13 memo to local education authorities, Missouri Department of Education told local education authorities (LEAs) to seek guidance and recommendations on school closures from local health officials when considering school closures.  https://web.archive.org/web/20200722223628/https://dese.mo.gov/sites/default/files/am/documents/COM-20-001.pdf",0,,,2,0,"St. Louis County declares that it is unlawful for any person to organize or to attend an intentional gathering of 250 people or more in a single space or room. It is further provided that any person who organizes a gather of 249 people or less shall take appropriate action to minimize risk to the greatest extent possible by implementing and enforcing mitigation measures, including but not limited to social distancing, limiting the time period of gatherings, cleaning of all surfaces, and posting of signs. It is further declared unlawful for any person to organize or to attend an intentional gathering of more than 10 individuals of high-risk groups.    http://archive.fo/DNqCn#selection-733.13-733.639    The City of St. Louis bans any public or private assembly in excess of 1,000 persons, with the exception of religious services, until further notice.    https://web.archive.org/web/20200710212905/https://www.stlouis-mo.gov/government/departments/health/communicable-disease/covid-19/orders/health-commissioner-order-1.cfm    News explainer:  http://archive.fo/1HG0T",2,0,"St. Louis County declares that it is unlawful for any person to organize or to attend an intentional gathering of 250 people or more in a single space or room. It is further provided that any person who organizes a gather of 249 people or less shall take appropriate action to minimize risk to the greatest extent possible by implementing and enforcing mitigation measures, including but not limited to social distancing, limiting the time period of gatherings, cleaning of all surfaces, and posting of signs. It is further declared unlawful for any person to organize or to attend an intentional gathering of more than 10 individuals of high-risk groups.    http://archive.fo/DNqCn#selection-733.13-733.639    The City of St. Louis bans any public or private assembly in excess of 1,000 persons, with the exception of religious services, until further notice.    https://web.archive.org/web/20200710212905/https://www.stlouis-mo.gov/government/departments/health/communicable-disease/covid-19/orders/health-commissioner-order-1.cfm    News explainer:  http://archive.fo/1HG0T",0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,1,,1,,,,,,,"On March 13, Governor Parson declares a state of emergency.  The two largest counties, St. Louis and Jackson, follow suit and declare a state of emergency the same day.    State: https://web.archive.org/web/20200727192952/https://www.sos.mo.gov/library/reference/orders/2020/eo9  St. Louis: https://www.stlouisco.com/Portals/8/docs/document%20library/CountyExecutive/Press%20Release/2020/County%20Executive%20Page%20Signs%20Executive%20Order%20Declaring%20State%20of%20Emergency%20for%20St.%20Louis%20County%20031620.pdf    Jackson: https://www.jacksongov.org/CivicAlerts.aspx?AID=728",4,0,18.06,18.06,19.05,19.05,18.91,18.91,22.35,22.35,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200314,0,,,0,,,2,0,,2,0,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,1,,1,,,,,,,,4,0,18.06,18.06,19.05,19.05,18.91,18.91,22.35,22.35,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200315,0,,"On March 15, Governor Parson urged the cancellation or suspension of public gatherings of 50 or more with the exception of educational institutions, daycare facilities, and business operations, pointing to CDC guidance as reference.  Likewise, he asked that facilities attracting large concentrations of senior citizens to strongly consider restrictions and closures.  He encouraged schools to follow CDC guidelines and consult with local health care providers and public health authorities to decide about keeping school in session.  https://web.archive.org/web/20200710220047/https://governor.mo.gov/press-releases/archive/governor-parsons-statement-regarding-cdc-recommendations-mass-gatherings-and",0,,,2,0,,3,0,"Based on CDC guidance, Governor Parson on March 15 recommended (at the state government level) the cancellation or suspension of public gatherings of 50 individuals or more with the exception of educational institutions, daycare facilities, and business operations.  However, county governments may institute more restrictive measures, such as St. Louis County (ref Mar13, 2020).  https://web.archive.org/web/20200710220047/https://governor.mo.gov/press-releases/archive/governor-parsons-statement-regarding-cdc-recommendations-mass-gatherings-and",0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,1,,1,,,,,,,,5,0,20.83,20.83,19.05,19.05,20.83,20.83,24.62,24.62,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200316,0,,,0,,,2,0,,3,0,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,1,,1,,,,,,,,8,0,20.83,20.83,19.05,19.05,20.83,20.83,24.62,24.62,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200317,3,0,"On March 17, the Governor announced that casinos will be closing, and that a total of 432 public school districts and charter schools either have closed or will close soon. He also encouraged facilities who have a large concentration of senior citizens to put in place restrictions on visitors or consider closures. Because actions were taken locally to close, and because gathering restrictions affect universities' decision to move online by this date, coded as a 3T.    """"Additional restrictive measures will be forthcoming. """"    Order:  http://archive.fo/ST7zi    Evidence of local (St. Louis) school closures:  http://archive.fo/6gHYu    Evidence of university closures by or near this date:  http://archive.vn/qPc70  ",0,,,2,0,,3,0,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,1,"In a March 17 summary of response efforts, Governor Mike Parson describes state policies to expand testing capacity, warranting a 1 code.    """"The state is currently working with the University of Missouri to expand COVID-19 testing. This should increase testing capabilities by thousands across the state.  Mercy Hospital recently set up a drive-thru testing site in Chesterfield, and University of Missouri Health Care is also working to implement drive-thru testing in Columbia.   The Missouri State Public Health Lab will be receiving more tests from the CDC soon, pushing its capacity to 1,600 patient tests.   Viracor, a private lab in Lee Summit, will have the ability to do over 1,000 tests per day.  Quest Diagnostic and LabCorp are now testing.   Washington University in St. Louis is also working to increase testing capacity.""""    http://archive.fo/dxzAf",1,,,,,,,,14,0,30.09,30.09,29.76,29.76,27.24,27.24,32.2,32.2,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200318,3,0,,0,,,2,0,,3,0,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,1,,1,,,,,,,,21,1,30.09,30.09,29.76,29.76,27.24,27.24,32.2,32.2,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200319,3,0,,0,,,2,0,,3,0,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,1,,1,,,,,,,,42,1,30.09,30.09,29.76,29.76,27.24,27.24,32.2,32.2,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200320,3,0,,0,,,2,0,,4,0,"Effective 12:01 a.m. on Friday, March 20, 2020, all public and private events and gatherings with more than 10 attendees are prohibited in the City of St. Louis per the Health Comissioner's Order 4 Conferences, festivals, parades, concerts, sporting events, weddings, and other assemblies are forbidden; this paragraph does not include the day to day operations of schools, institutes of higher learning, and businesses.    https://web.archive.org/web/20200711002433/https://www.stlouis-mo.gov/government/departments/health/communicable-disease/covid-19/orders/health-commissioner-order-4.cfm    This is active until at least May 11, when phase one 1 reopening plans continued to specify that """"no social gatherings of more than ten (10) people"""" were permitted via order 8.    https://web.archive.org/web/20200711003641/https://www.stlouis-mo.gov/government/departments/health/communicable-disease/covid-19/orders/copy-of-health-commissioner-order-8.cfm    https://web.archive.org/web/20200711003940/https://www.stlouis-mo.gov/government/departments/health/communicable-disease/covid-19/documents/upload/FINAL-Phase-I-Reopening-Standards-and-Guidance.pdf",0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,1,,1,,,,,,,,79,3,32.87,32.87,31.67,31.67,29.17,29.17,34.47,34.47,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200321,3,0,Part of Governor Parson's March 21 announcement included maintaining the closure of schools per the President and CDC's guidance.  Missouri schools - public and charter - had all closed by March 17 based on local school district decisions (after the Missouri Department of Education encouraged schools to decide if and when to close: https://web.archive.org/web/20200616170334/https://themissouritimes.com/will-missouri-schools-lose-funding-for-closing-early-over-coronavirus/).    https://web.archive.org/web/20200701061937/https://governor.mo.gov/press-releases/archive/governor-parson-directs-dhss-director-require-social-distancing-statewide    Continued closure of universities (see previous notes) and the new social distancing restrictions warrant a 3T to represent closures at all levels.,0,,,2,0,,4,1,"On March 21, Governor Parson directed the requirement of social distancing, instructing the avoidance of gatherings of more than 10.  This is an increase from Parson's March 15 recommendation to follow CDC guidelines urging the cancellation of gatherings over 50 people.    https://web.archive.org/web/20200701061937/https://governor.mo.gov/press-releases/archive/governor-parson-directs-dhss-director-require-social-distancing-statewide  ",0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,1,,1,,,,,,,,89,3,34.26,34.26,34.52,34.52,30.13,30.13,35.61,35.61,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200322,3,0,,0,,,2,0,,4,1,,0,,,0,,,0,,,0,,0,,,0,,,,,,1,1,,1,,1,,,,,,,,122,3,34.26,34.26,34.52,34.52,30.13,30.13,35.61,35.61,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200323,3,0,,0,,,2,0,,4,1,,0,,,2,0,"Effective March 23, St. Louis County in Health Commissioner's Order No. 5 requires individuals to stay at home except for essential activities, described below. Stated end date of April 22.     """"All individuals living within the City of St. Louis are ordered to remain at home except as needed for the following activities:  To perform tasks essential to the health and safety of individuals, their family, household members and pets, such as obtaining medical supplies or medication, visiting a health care professional, or obtaining supplies necessary to work from home.  To obtain or deliver necessary foods, services or supplies for themselves, household members or others necessary to maintain safety and sanitation.  Outdoor walking or exercise provided they maintain social distancing of at least six feet from any other person.  Going to work wherein allowed.""""      https://www.stlouis-mo.gov/government/departments/health/communicable-disease/covid-19/orders/index.cfm    http://archive.fo/tf54e",0,,,0,,0,,,0,,,,,,1,1,,1,,1,,,,,,,,225,4,39.81,39.81,41.67,41.67,33.97,33.97,40.15,40.15,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200324,3,1,"The Department of Elementary and Secondary Education (DESE), in consultation with the Department of Health and Senior Services (DHSS), has several important updates and new guidance to share following last week’s announcement of a statewide social distancing order relating to school closures. Specific state guidance to close warrants change from 3T to 3G.    """"Recognizing that every school district is different, Governor Mike Parson enabled local school leaders to make the best decisions for their communities as Missouri continues to combat the spread of COVID-19. This approach allowed for local solutions and provided maximum flexibility for leaders to address the effects of closing a school district.""""    """"Per DHSS, schools shall not resume classes before Monday, April 6, unless extended by further order of DHSS. Schools that want to extend closure past April 6 have the option to do so.  Schools are encouraged to continue to prepare and serve food as they have been doing during the closure.  Schools may continue to provide childcare when/if possible.  DESE urges school officials to ensure social distancing protocol is being utilized when staff members are reporting to work. Leaders should evaluate which duties being performed are critical (making copies of educational materials to mail/deliver to students, providing childcare, etc.), and then explore how those tasks could be performed remotely or virtually.""""    http://archive.fo/gSZho",0,,,2,0,,4,1,,0,,,2,0,"St. Charles County also issues a stay at home order, though less strict as people are allowed to leave home for employment.    http://archive.fo/V9Tji    https://www.sccmo.org/DocumentCenter/View/15365/20-06-Executive-Order-PDF",0,,,0,,0,,,0,,,,,,1,1,,1,,1,,,,,,,,291,8,41.67,41.67,45.24,45.24,35.26,35.26,41.67,41.67,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200325,3,1,,0,,,2,0,,4,1,,0,,,2,0,,0,,,0,,0,,,0,,,,,,1,1,,1,,1,,,,,,,,382,9,41.67,41.67,45.24,45.24,35.26,35.26,41.67,41.67,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200326,3,1,,0,,,2,0,,4,1,,0,,,2,0,,0,,,0,,0,,,0,,,,,,1,1,,1,,1,,,,,,,,577,9,41.67,41.67,45.24,45.24,35.26,35.26,41.67,41.67,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200327,3,1,,0,,,2,0,,4,1,,0,,,2,0,,0,,,0,,0,,,0,,,,,,1,1,,1,,1,,,,,,,,744,9,41.67,41.67,45.24,45.24,35.26,35.26,41.67,41.67,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200328,3,1,,0,,,2,0,,4,1,,0,,,2,0,,0,,,0,,0,,,0,,,,,,1,1,,1,"The Missouri Department of Health and Senior Services announced on March 28 that expedited testing would be available for symptomatic first responders and healthcare workers.  In order to qualify for testing, the individuals must be symptomatic and have had close contact with a suspected COVID patient.  https://web.archive.org/web/20200711024357/https://health.mo.gov/news/newsitem/uuid/3a374ad1-b85e-48a8-a005-c28f8977d093/covid-19-testing-available-for-first-responders-and-health-care-workers",1,"While the state policy does not specifically state it will perform contact tracing, the Missouri Department of Health and Senior Services did conduct contact tracing and more extensive testing for outbreaks.  Such as with a late April outbreak at Triumph Foods in St. Joseph, MO.  https://web.archive.org/save/https://health.mo.gov/news/newsitem/uuid/097bc1f2-75d3-49fc-848c-4b1cdcbe7a67/additional-covid-19-results-in-from-asymptomatic-testing-from-buchanan-county-food-plant",,,,,,,864,13,41.67,41.67,45.24,45.24,35.26,35.26,41.67,41.67,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200329,3,1,,0,,,2,0,,4,1,,0,,,2,0,,0,,,0,,0,,,0,,,,,,1,1,,1,,1,,,,,,,,934,16,41.67,41.67,45.24,45.24,35.26,35.26,41.67,41.67,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200330,3,1,,0,,,2,0,,4,1,,0,,,2,0,,0,,,0,,0,,,0,,,,,,1,1,,1,,1,,,,,,,,1289,16,41.67,41.67,45.24,45.24,35.26,35.26,41.67,41.67,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200331,3,1,,0,,,2,0,,4,1,,0,,,2,0,,0,,,0,,0,,,0,,,,,,1,1,,1,,1,,,,,,,,1550,19,41.67,41.67,45.24,45.24,35.26,35.26,41.67,41.67,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200401,3,1,,0,,,2,0,,4,1,,0,,,2,0,,0,,,0,,0,,,0,,,,,,1,1,,1,,1,,,,,,,,1803,24,41.67,41.67,45.24,45.24,35.26,35.26,41.67,41.67,0,0
United States,USA,Missouri,US_MO,,,STATE_ALL,20200402,3,1,,0,,,2,0,,4,1,,0,,,2,0,,0,,,0,,0,,,0,,,,,,1,1,,1,,1,,,,,,,,2003,32,41.67,41.67,45.24,45.24,35.26,35.26,41.67,41.67,0,0
